Site,Cov,BLK,Row,Col,dens_trt,CEC,pH,NO3.N,mean_percent_open,precip,pet,water_in_out,PC1,PC2
BEN,SUN,1,1,1,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,2,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,3,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,4,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,5,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,6,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,7,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,8,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,9,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,1,10,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,1,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,2,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,3,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,4,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,5,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,6,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,7,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,8,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,9,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,2,10,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,1,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,2,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,3,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,4,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,5,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,6,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,7,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,8,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,9,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,3,10,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,1,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,2,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,3,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,4,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,5,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,6,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,7,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,8,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,9,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,4,10,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,1,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,2,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,3,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,4,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,5,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,6,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,7,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,8,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,9,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,5,10,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,1,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,2,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,3,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,4,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,5,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,6,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,7,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,8,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,9,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,6,10,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,1,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,2,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,3,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,4,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,5,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,6,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,7,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,8,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,9,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,7,10,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,1,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,2,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,3,IWR + Facilitator,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,4,Invasion when rare (IWR),553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,5,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,6,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,7,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,8,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,9,High density monoculture,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SUN,1,8,10,lambda,553.9,5.66,0.9,96.2,119.6,1718.6,0.069591528,-0.533317135,-0.073662625
BEN,SH,1,1,1,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,2,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,3,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,4,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,5,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,6,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,7,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,8,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,9,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,1,10,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,1,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,2,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,3,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,4,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,5,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,6,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,7,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,8,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,9,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,2,10,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,1,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,2,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,3,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,4,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,5,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,6,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,7,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,8,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,9,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,3,10,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,1,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,2,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,3,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,4,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,5,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,6,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,7,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,8,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,9,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,4,10,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,1,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,2,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,3,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,4,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,5,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,6,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,7,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,8,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,9,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,5,10,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,1,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,2,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,3,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,4,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,5,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,6,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,7,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,8,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,9,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,6,10,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,1,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,2,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,3,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,4,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,5,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,6,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,7,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,8,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,9,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,7,10,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,1,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,2,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,3,IWR + Facilitator,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,4,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,5,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,6,Invasion when rare (IWR),865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,7,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,8,High density monoculture,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,9,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,1,8,10,lambda,865.4,5.685,74.7,52,119.6,1718.6,0.069591528,1.324266411,0.072751857
BEN,SH,3,1,1,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,2,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,3,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,4,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,5,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,6,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,7,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,8,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,9,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,1,10,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,1,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,2,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,3,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,4,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,5,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,6,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,7,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,8,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,9,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,2,10,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,1,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,2,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,3,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,4,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,5,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,6,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,7,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,8,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,9,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,3,10,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,1,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,2,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,3,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,4,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,5,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,6,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,7,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,8,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,9,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,4,10,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,1,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,2,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,3,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,4,IWR + Facilitator,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,5,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,6,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,7,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,8,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,9,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,5,10,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,6,1,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,6,2,High density monoculture,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,6,3,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,6,4,lambda,958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
BEN,SH,3,6,5,Invasion when rare (IWR),958.6,5.73,141.1,45.76,119.6,1718.6,0.069591528,1.655267021,0.029055808
