Site,Cov,BLK,Col,Row,TROR,TRCY,NO_GRASS,NO_FORB,NO_FOCAL,FOCAL_GERM,CHANGED_FOCAL,NOTES,fitness,Germination
PJ,SHADE,3,10,2,0,0,0,0,0,N,0,,0,No
PJ,SHADE,3,10,3,0,0,0,0,0,N,0,,0,No
PJ,SHADE,3,10,4,1,0,0,0,1,Y,0,,0,No
PJ,SHADE,3,10,5,0,0,0,0,0,N,0,,0,No
PJ,SHADE,3,10,6,0,1,0,2,1,Y,0,,0,No
PJ,SHADE,3,10,7,0,0,0,0,0,N,0,,0,No
PJ,SHADE,3,10,8,0,2,0,0,1,Y,0,,0,No
PJ,SUN,3,1,1,0,6,0,0,1,Y,0,,8,Yes
PJ,SUN,3,1,2,0,0,0,0,1,Y,0,,0,No
PJ,SUN,3,1,3,2,0,0,1,1,Y,0,,12,Yes
PJ,SUN,3,1,4,0,0,0,0,0,N,0,,26,Yes
PJ,SUN,3,1,5,4,0,0,1,1,Y,0,,14,Yes
PJ,SUN,3,1,6,0,17,0,0,1,Y,0,,13,Yes
PJ,SUN,3,1,7,2,0,0,0,1,Y,0,,59,Yes
PJ,SUN,3,1,8,0,2,0,0,1,Y,0,,19,Yes
PJ,SUN,3,2,1,5,0,0,1,1,Y,0,,16,Yes
PJ,SUN,3,2,2,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,2,3,7,0,0,3,1,Y,0,,15,Yes
PJ,SUN,3,2,4,1,0,0,0,1,Y,0,,6,Yes
PJ,SUN,3,2,5,0,3,0,0,1,Y,0,,5,Yes
PJ,SUN,3,2,6,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,2,7,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,2,8,0,0,0,0,0,N,0,,35,Yes
PJ,SUN,3,3,1,0,12,0,1,1,Y,0,,8,Yes
PJ,SUN,3,3,2,1,0,0,1,1,Y,0,,13,Yes
PJ,SUN,3,3,3,0,0,0,0,1,Y,0,,10,Yes
PJ,SUN,3,3,4,0,37,0,0,1,Y,0,,8,Yes
PJ,SUN,3,3,5,0,7,0,0,1,Y,0,,16,Yes
PJ,SUN,3,3,6,0,0,0,0,1,Y,0,,8,Yes
PJ,SUN,3,3,7,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,3,8,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,4,1,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,4,2,1,0,0,0,1,Y,0,,4,Yes
PJ,SUN,3,4,3,0,2,0,1,1,Y,0,,8,Yes
PJ,SUN,3,4,4,2,0,0,0,1,Y,0,,4,Yes
PJ,SUN,3,4,5,0,13,0,0,1,Y,0,,7,Yes
PJ,SUN,3,4,6,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,4,7,0,18,0,0,1,Y,0,,12,Yes
PJ,SUN,3,4,8,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,5,1,0,7,0,3,1,Y,0,,6,Yes
PJ,SUN,3,5,2,4,0,1,0,1,Y,0,,6,Yes
PJ,SUN,3,5,3,0,22,0,0,1,Y,0,,19,Yes
PJ,SUN,3,5,4,6,0,0,0,1,Y,0,,10,Yes
PJ,SUN,3,5,5,0,3,0,0,1,Y,0,,5,Yes
PJ,SUN,3,5,6,0,0,0,0,1,Y,0,,0,No
PJ,SUN,3,5,7,6,0,1,0,1,Y,0,,13,Yes
PJ,SUN,3,5,8,0,0,0,0,1,Y,0,PILLOSA?,65,Yes
PJ,SUN,3,6,1,0,6,0,0,1,Y,0,,23,Yes
PJ,SUN,3,6,2,0,0,0,0,1,Y,0,,0,No
PJ,SUN,3,6,3,1,0,0,0,1,Y,0,,49,Yes
PJ,SUN,3,6,4,0,8,0,0,1,Y,0,,4,Yes
PJ,SUN,3,6,5,0,10,0,0,1,Y,0,,13,Yes
PJ,SUN,3,6,6,0,0,0,0,1,Y,0,,6,Yes
PJ,SUN,3,6,7,2,0,0,0,1,Y,0,,1,Yes
PJ,SUN,3,6,8,0,0,0,0,1,Y,0,,23,Yes
PJ,SUN,3,7,1,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,7,2,0,4,0,0,1,Y,0,,4,Yes
PJ,SUN,3,7,3,0,1,0,0,1,Y,0,,36,Yes
PJ,SUN,3,7,4,0,2,0,0,1,Y,0,,17,Yes
PJ,SUN,3,7,5,5,0,0,1,1,Y,0,,25,Yes
PJ,SUN,3,7,6,1,0,0,0,1,Y,0,,28,Yes
PJ,SUN,3,7,7,4,0,0,0,1,Y,0,,22,Yes
PJ,SUN,3,7,8,0,0,0,0,1,Y,0,,19,Yes
PJ,SUN,3,8,1,0,1,0,0,1,Y,0,,12,Yes
PJ,SUN,3,8,2,0,12,0,0,1,Y,0,,6,Yes
PJ,SUN,3,8,3,0,4,0,0,1,Y,0,,11,Yes
PJ,SUN,3,8,4,0,0,0,0,1,Y,0,,6,Yes
PJ,SUN,3,8,5,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,8,6,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,8,7,0,0,0,0,0,N,0,,0,No
PJ,SUN,3,8,8,4,0,0,1,1,Y,0,,21,Yes
PJ,SUN,3,9,1,0,1,0,1,1,Y,0,,2,Yes
PJ,SUN,3,9,2,2,0,0,1,1,Y,0,,4,Yes
PJ,SUN,3,9,3,0,0,0,0,1,Y,0,,92,Yes
PJ,SUN,3,9,4,0,1,0,0,1,Y,0,,0,No
PJ,SUN,3,9,5,0,0,0,0,1,Y,0,,0,No
PJ,SUN,3,9,6,0,0,0,0,1,Y,0,,0,No
PJ,SUN,3,9,7,0,16,0,1,1,Y,0,,13,Yes
PJ,SUN,3,9,8,7,0,0,0,1,Y,0,,66,Yes
PJ,SUN,3,10,1,1,0,0,1,1,Y,0,,10,Yes
PJ,SUN,3,10,2,0,0,0,0,1,Y,0,,0,No
PJ,SUN,3,10,3,0,18,0,0,1,Y,0,,6,Yes
PJ,SUN,3,10,4,0,5,0,0,1,Y,0,,6,Yes
PJ,SUN,3,10,5,0,2,0,1,1,Y,0,,12,Yes
PJ,SUN,3,10,6,1,0,0,1,1,Y,0,,4,Yes
PJ,SUN,3,10,7,0,0,0,0,1,Y,0,,0,Yes
PJ,SUN,3,10,8,2,0,0,0,1,Y,0,,5,Yes
CS,SHADE,1,1,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,1,8,0,4,0,0,1,Y,0,,0,No
CS,SHADE,1,2,1,1,0,0,0,1,Y,0,,0,No
CS,SHADE,1,2,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,2,3,0,2,0,0,1,Y,0,,0,No
CS,SHADE,1,2,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,2,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,2,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,2,7,0,0,1,0,1,Y,0,,0,No
CS,SHADE,1,2,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,3,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,4,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,4,2,0,2,0,1,1,Y,0,,0,No
CS,SHADE,1,4,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,4,4,0,0,0,0,1,Y,0,,0,No
CS,SHADE,1,4,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,4,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,4,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,4,8,0,1,0,0,1,Y,0,,0,No
CS,SHADE,1,5,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,5,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,6,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,7,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,8,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,9,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,1,10,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,1,1,0,0,0,0,1,Y,0,,0,No
CS,SHADE,2,1,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,1,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,1,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,1,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,1,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,1,7,2,0,0,0,1,Y,0,,0,No
CS,SHADE,2,1,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,2,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,2,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,2,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,2,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,2,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,2,6,4,0,0,0,1,Y,0,,0,No
CS,SHADE,2,2,7,2,0,0,0,1,Y,0,,0,No
CS,SHADE,2,2,8,0,14,0,0,1,Y,0,,0,No
CS,SHADE,2,3,1,0,4,0,0,1,Y,0,,0,No
CS,SHADE,2,3,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,3,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,3,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,3,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,3,6,0,1,0,0,1,Y,0,,0,No
CS,SHADE,2,3,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,3,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,4,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,4,2,2,0,0,0,1,Y,0,,0,No
CS,SHADE,2,4,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,4,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,4,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,4,6,0,0,0,0,1,Y,0,,0,No
CS,SHADE,2,4,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,4,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,5,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,6,7,0,0,0,0,1,Y,0,,0,No
CS,SHADE,2,6,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,7,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,8,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,9,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,2,10,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,1,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,2,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,3,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,4,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,5,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,6,0,0,0,0,1,Y,0,,0,No
CS,SHADE,3,6,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,6,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,1,0,0,0,0,1,Y,0,,0,No
CS,SHADE,3,7,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,7,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,8,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,9,8,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,1,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,2,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,3,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,4,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,5,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,6,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,7,0,0,0,0,0,N,0,,0,No
CS,SHADE,3,10,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,1,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,1,2,0,3,0,4,1,Y,0,,0,Yes
CS,SUN,1,1,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,1,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,1,5,7,0,1,4,1,Y,0,,9,Yes
CS,SUN,1,1,6,0,17,2,2,1,Y,0,,0,Yes
CS,SUN,1,1,7,0,0,0,0,0,N,0,,0,No
CS,SUN,1,1,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,2,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,2,2,0,0,0,0,0,N,0,,0,No
CS,SUN,1,2,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,2,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,2,5,0,0,1,2,1,Y,0,,0,Yes
CS,SUN,1,2,6,0,0,0,0,0,N,0,,0,No
CS,SUN,1,2,7,0,9,0,2,1,Y,0,,6,Yes
CS,SUN,1,2,8,0,14,0,1,1,Y,0,,0,Yes
CS,SUN,1,3,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,2,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,5,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,6,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,7,0,0,0,0,0,N,0,,0,No
CS,SUN,1,3,8,0,14,1,3,1,Y,0,,25,Yes
CS,SUN,1,4,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,4,2,0,0,0,0,0,N,0,,0,No
CS,SUN,1,4,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,4,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,4,5,0,0,0,0,0,N,0,,0,No
CS,SUN,1,4,6,0,2,0,0,1,Y,0,,4,Yes
CS,SUN,1,4,7,0,1,0,2,1,Y,0,,0,Yes
CS,SUN,1,4,8,0,0,0,8,1,Y,0,,6,Yes
CS,SUN,1,5,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,5,2,0,0,0,0,0,N,0,,0,No
CS,SUN,1,5,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,5,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,5,5,3,0,0,3,1,Y,0,,7,Yes
CS,SUN,1,5,6,0,0,0,0,0,N,0,,0,No
CS,SUN,1,5,7,0,0,0,0,0,N,0,,0,No
CS,SUN,1,5,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,2,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,3,4,0,0,6,1,Y,0,,6,Yes
CS,SUN,1,6,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,5,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,6,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,7,0,0,0,0,0,N,0,,0,No
CS,SUN,1,6,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,7,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,7,2,0,1,0,2,1,Y,0,,1,Yes
CS,SUN,1,7,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,7,4,0,7,0,1,1,Y,0,,0,Yes
CS,SUN,1,7,5,0,0,0,0,0,N,0,,0,No
CS,SUN,1,7,6,1,0,0,3,1,Y,0,,4,Yes
CS,SUN,1,7,7,3,0,0,1,1,Y,0,,0,Yes
CS,SUN,1,7,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,8,1,4,0,2,2,1,Y,0,,2,Yes
CS,SUN,1,8,2,0,2,0,0,0,N,0,,6,Yes
CS,SUN,1,8,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,8,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,8,5,1,0,0,4,1,Y,0,,5,Yes
CS,SUN,1,8,6,0,0,0,0,0,N,0,,0,No
CS,SUN,1,8,7,4,0,0,1,1,Y,0,,25,Yes
CS,SUN,1,8,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,1,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,2,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,3,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,4,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,5,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,6,4,0,0,2,1,Y,0,,3,Yes
CS,SUN,1,9,7,0,0,0,0,0,N,0,,0,No
CS,SUN,1,9,8,0,0,0,0,0,N,0,,0,No
CS,SUN,1,10,1,0,0,0,1,1,Y,0,,0,No
CS,SUN,1,10,2,3,0,1,1,1,Y,0,,0,Yes
CS,SUN,1,10,3,0,3,0,0,0,N,0,,0,Yes
CS,SUN,1,10,4,0,0,0,0,0,N,0,,4,Yes
CS,SUN,1,10,5,0,1,0,1,1,Y,0,,4,Yes
CS,SUN,1,10,6,1,0,0,6,1,Y,0,,2,Yes
CS,SUN,1,10,7,0,0,0,0,0,N,0,,0,No
CS,SUN,1,10,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,1,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,6,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,7,0,0,0,0,0,N,0,,0,No
CS,SUN,2,1,8,0,0,0,0,1,Y,0,,4,Yes
