year,genus,species,researcher,location,field_chambers,treatment_type_1,treatment_1,treatment_type_2,treatment_2,treatment_type_3,Treatment_3,field_mean_max_temperature_C,field_mean_min_temperature_C,field_length_days,field_number_seeds,field_seeds_scaled_viability,field_seeds_lost,field_number_germinants,field_number_nongerminant_nonviable,chamber_temperature_day,chamber_temperature_night,chamber_light_hrs,chamber_length_days,chamber_number_seeds,chamber_number_germinants,chamber_number_nongerminant_nonviable,TZ_number_stained,TZ_number_viable,TZ_number_nonviable,x_ray_number_seeds,x_ray_number_viable,NOTES
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,48,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,47,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,48,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,48,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,49,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,50,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,5,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,12,28,25,23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,10,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,10,12,28,25,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,15,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,15,12,28,25,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,25,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,KAR,Temperature,20,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,12,28,24,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2014,Aira,caryophyllea,Claire_Wainwright,Kings_Park,chambers,H2O_KAR,H2O,Temperature,25,Neighborhood_Monoculture_Mixture,Monoculture,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25,25,12,28,25,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
